URL,Place Name,Area Type,Parent area,Area code
/reports/localarea?compare=1946157428,Perth and Kinross,Local Authority,Scotland,S12000024
/reports/localarea?compare=1946157429,Renfrewshire,Local Authority,Scotland,S12000038
/reports/localarea?compare=1946157430,Scottish Borders,Local Authority,Scotland,S12000026
/reports/localarea?compare=1946157431,Shetland Islands,Local Authority,Scotland,S12000027
/reports/localarea?compare=1946157432,South Ayrshire,Local Authority,Scotland,S12000028
/reports/localarea?compare=1946157433,South Lanarkshire,Local Authority,Scotland,S12000029
/reports/localarea?compare=1946157434,Stirling,Local Authority,Scotland,S12000030
/reports/localarea?compare=1946157435,West Dunbartonshire,Local Authority,Scotland,S12000039
/reports/localarea?compare=1946157436,West Lothian,Local Authority,Scotland,S12000040
/reports/localarea?compare=1946157437,Antrim,Local Authority,Northern Ireland,95AA
/reports/localarea?compare=1946157438,Ards,Local Authority,Northern Ireland,95BB
/reports/localarea?compare=1946157439,Armagh,Local Authority,Northern Ireland,95CC
/reports/localarea?compare=1946157440,Ballymena,Local Authority,Northern Ireland,95DD
/reports/localarea?compare=1946157441,Ballymoney,Local Authority,Northern Ireland,95EE
/reports/localarea?compare=1946157442,Banbridge,Local Authority,Northern Ireland,95FF
/reports/localarea?compare=1946157443,Belfast,Local Authority,Northern Ireland,95GG
/reports/localarea?compare=1946157444,Carrickfergus,Local Authority,Northern Ireland,95HH
/reports/localarea?compare=1946157445,Castlereagh,Local Authority,Northern Ireland,95II
/reports/localarea?compare=1946157446,Coleraine,Local Authority,Northern Ireland,95JJ
/reports/localarea?compare=1946157447,Cookstown,Local Authority,Northern Ireland,95KK
/reports/localarea?compare=1946157448,Craigavon,Local Authority,Northern Ireland,95LL
/reports/localarea?compare=1946157449,Derry,Local Authority,Northern Ireland,95MM
/reports/localarea?compare=1946157450,Down,Local Authority,Northern Ireland,95NN
/reports/localarea?compare=1946157451,Dungannon,Local Authority,Northern Ireland,95OO
/reports/localarea?compare=1946157452,Fermanagh,Local Authority,Northern Ireland,95PP
/reports/localarea?compare=1946157453,Larne,Local Authority,Northern Ireland,95QQ
/reports/localarea?compare=1946157454,Limavady,Local Authority,Northern Ireland,95RR
/reports/localarea?compare=1946157455,Lisburn,Local Authority,Northern Ireland,95SS
/reports/localarea?compare=1946157456,Magherafelt,Local Authority,Northern Ireland,95TT
/reports/localarea?compare=1946157457,Moyle,Local Authority,Northern Ireland,95UU
/reports/localarea?compare=1946157458,Newry and Mourne,Local Authority,Northern Ireland,95VV
/reports/localarea?compare=1946157459,Newtownabbey,Local Authority,Northern Ireland,95WW
/reports/localarea?compare=1946157460,North Down,Local Authority,Northern Ireland,95XX
/reports/localarea?compare=1946157461,Omagh,Local Authority,Northern Ireland,95YY
/reports/localarea?compare=1946157462,Strabane,Local Authority,Northern Ireland,95ZZ
